dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
yeast1,0.5,0.6363536284126788,0.6494365959764266,0.5580070149960127,0.5804040430235801,0.6201827010976328,0.5055194144228836,0.5055194144228836,0.5069108084102153,0.5379144326087097,0.5570686134036994,0.5869093172373104
