dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
page-blocks0,0.5,0.5886891516826609,0.5971496111344383,0.708841902220103,0.7066016517502239,0.7504381118039507,0.5,0.5,0.5,0.6742113338332567,0.6795552630437889,0.7175551786905985
