dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
page-blocks0,0.7517225427708347,0.8286419126860396,0.8299017621711281,0.8435598942390701,0.8680617935387798,0.9001437254720152,0.5005088541871697,0.5005088541871697,0.5002034587995932,0.8218578171546971,0.8256276133826621,0.8490864578865172
