dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
vehicle1,0.5106127722406792,0.6084301016812644,0.620050558743582,0.5481564750494983,0.5710726668680157,0.6006369274136716,0.5008490217792543,0.5008490217792543,0.49556277056277054,0.5817931876908621,0.5455921943689386,0.5686480351689654
