dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
yeast1,0.5,0.6254250166946532,0.619807573861684,0.5542591139839601,0.5681729890236707,0.5840698646922673,0.5,0.5,0.5,0.5364777847653996,0.5731475418338834,0.5704535110638546
