dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
page-blocks0,0.5107142857142858,0.7052300528199751,0.7518936062674784,0.7806642727791566,0.794559335088284,0.816181461214474,0.5002035623936866,0.5002035623936866,0.5006106871810596,0.7675366726624049,0.7697302897577991,0.8023569899638602
