dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
vehicle1,0.5,0.607336487801604,0.6142714386388806,0.5894464713580994,0.6192229470787611,0.6106115574348132,0.5080236249538574,0.5080236249538574,0.49846806939830196,0.5919533675626699,0.5777339843618914,0.5728551226551226
