dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
haberman,0.5,0.5363725490196078,0.46499999999999997,0.4929166666666667,0.5115359477124184,0.4852777777777778,0.5,0.5,0.5,0.48624999999999996,0.5119199346405228,0.48375
