dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
haberman,0.5,0.6112418300653595,0.5296977124183007,0.5066748366013072,0.4726470588235294,0.5559967320261439,0.46891339869281046,0.5641666666666667,0.49625,0.5024591503267974,0.6072549019607842,0.5125653594771242
