dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
wisconsin,0.970740062591007,0.9736636023152876,0.9737831337520555,0.9719079843377596,0.9727038644875723,0.9629816573577031,0.8010193224378618,0.8010193224378618,0.7962461695607763,0.9462135700780214,0.963101188794471,0.9602790696832054
