dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
wisconsin,0.9591998004187223,0.9747428715797708,0.978113658096625,0.9622428715797711,0.9652859427408196,0.9713593169321714,0.8007022471910112,0.7905898876404495,0.8007405515832483,0.9590359427408197,0.956775983598838,0.9452666003810517
