dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
page-blocks0,0.7946903988155545,0.8256623739174221,0.8075634779607406,0.8553555662303692,0.8729862892637312,0.9052973083853317,0.5,0.5,0.5004070211932796,0.7669308620866339,0.8273234850908407,0.8508308023309743
