dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
wisconsin,0.9624067292576737,0.9707843888321417,0.969616467085389,0.9727038644875723,0.9725400068096697,0.9706205311542391,0.5,0.5,0.5,0.9557275932888531,0.9608983240243699,0.9653302689819544
