dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
haberman,0.5,0.48205882352941176,0.46488562091503266,0.5009722222222222,0.5163071895424837,0.474281045751634,0.5,0.5,0.5,0.5217647058823529,0.5127532679738562,0.5234558823529412
