dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
vehicle1,0.5,0.6335959260377866,0.6050637001241653,0.5861759589247961,0.6112002147723079,0.5978082150407733,0.5038109668109667,0.5038109668109667,0.49846806939830196,0.5970304842444377,0.598725192120541,0.5718908553978321
