dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
wisconsin,0.9730315798433775,0.9758980251957781,0.9779498004187221,0.9768705311542389,0.9778302689819542,0.975746935648621,0.5,0.5,0.5,0.9589788483689391,0.9662772386789241,0.9555825255905939
