dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
yeast1,0.5465502039016863,0.676726551306073,0.6590556985496724,0.5971251483068705,0.6217645113815393,0.6210925759039425,0.5097376832359749,0.5097376832359749,0.5016671313074994,0.5877652504846311,0.5942148326320499,0.5903545749833053
