dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
yeast1,0.5,0.6289306993600923,0.6598641087648549,0.5887210923165694,0.5905022011008747,0.6228809460519577,0.5,0.5,0.5,0.5608802458490285,0.5558425451079803,0.5901662333620763
