dataset,svm,svm_ae_smote,svm_smote_ae,knn,knn_ae_smote,knn_smote_ae,c45,c45_ae_smote,c45_smote_ae,cart,cart_ae_smote,cart_smote_ae
vehicle1,0.5,0.6357229907043861,0.6306402026913654,0.5415539246283433,0.5469845363938387,0.5660717607973422,0.5,0.5,0.5,0.5087567233799792,0.4897791402396054,0.5443911607772072
